Store_ID,Product_ID,Stock_On_Hand,Product_Price,Product_Cost,StoreAgeDays,Year,Month,Day,DayOfWeek,WeekOfYear,Units_7D_MA_LAG1,Store_City_Campeche,Store_City_Chetumal,Store_City_Chihuahua,Store_City_Chilpancingo,Store_City_Ciudad Victoria,Store_City_Cuernavaca,Store_City_Cuidad de Mexico,Store_City_Culiacan,Store_City_Durango,Store_City_Guadalajara,Store_City_Guanajuato,Store_City_Hermosillo,Store_City_La Paz,Store_City_Merida,Store_City_Mexicali,Store_City_Monterrey,Store_City_Morelia,Store_City_Oaxaca,Store_City_Pachuca,Store_City_Puebla,Store_City_Saltillo,Store_City_San Luis Potosi,Store_City_Santiago,Store_City_Toluca,Store_City_Tuxtla Gutierrez,Store_City_Villahermosa,Store_City_Xalapa,Store_City_Zacatecas,Store_Location_Commercial,Store_Location_Downtown,Store_Location_Residential,Product_Category_Electronics,Product_Category_Games,Product_Category_Sports & Outdoors,Product_Category_Toys,Units
6,25,62.0,2.9900000000000007,1.9900000000000002,6758.0,2022,6,14,1,24,15.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23
7,6,10.0,14.99,6.99,6746.0,2022,6,14,1,24,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14
8,1,10.0,15.99,9.99,6452.0,2022,6,14,1,24,13.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6
8,2,11.0,12.99,9.99,6452.0,2022,6,14,1,24,9.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,50
8,6,12.0,14.99,6.99,6452.0,2022,6,14,1,24,7.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13
8,7,8.0,15.990000000000002,11.990000000000002,6452.0,2022,6,14,1,24,10.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11
8,18,18.0,39.99,34.99,6452.0,2022,6,14,1,24,11.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,20
9,27,29.0,4.99,3.9899999999999998,6451.0,2022,6,14,1,24,17.714285714285715,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7
10,25,68.0,2.9899999999999998,1.99,6360.0,2022,6,14,1,24,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7
10,27,24.0,4.99,3.99,6360.0,2022,6,14,1,24,9.857142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9
11,25,70.0,2.9899999999999998,1.99,6265.0,2022,6,14,1,24,11.857142857142858,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33
12,6,23.0,14.99,6.99,5884.0,2022,6,14,1,24,13.428571428571429,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8
13,1,0.0,15.99,9.99,5767.0,2022,6,14,1,24,14.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7
13,6,14.0,14.99,6.99,5767.0,2022,6,14,1,24,8.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2
13,31,24.0,8.99,7.989999999999999,5767.0,2022,6,14,1,24,8.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9
14,8,57.0,6.99,3.9899999999999998,5613.0,2022,6,14,1,24,16.285714285714285,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,7
15,30,13.0,19.99,17.99,5580.0,2022,6,14,1,24,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,12
16,25,37.0,2.99,1.99,5505.0,2022,6,14,1,24,9.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4
16,27,15.0,4.99,3.99,5505.0,2022,6,14,1,24,9.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4
16,30,49.0,19.99,17.99,5505.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,14
17,7,20.0,15.99,11.99,5301.0,2022,6,14,1,24,10.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,21
17,25,59.0,2.99,1.99,5301.0,2022,6,14,1,24,10.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4
17,27,12.0,4.99,3.99,5301.0,2022,6,14,1,24,12.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,11
18,9,50.0,10.99,9.99,5044.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19
18,17,19.0,19.99,13.99,5044.0,2022,6,14,1,24,6.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9
18,31,4.0,8.99,7.99,5044.0,2022,6,14,1,24,10.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4
20,18,8.0,39.99,34.99,4764.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,15
21,1,7.0,15.99,9.99,4586.0,2022,6,14,1,24,9.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,5
21,6,10.0,14.99,6.99,4586.0,2022,6,14,1,24,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,18
21,18,6.0,39.99,34.99,4586.0,2022,6,14,1,24,15.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,40
21,25,46.0,2.99,1.99,4586.0,2022,6,14,1,24,11.142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13
23,2,11.0,12.99,9.99,4385.0,2022,6,14,1,24,13.428571428571429,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,21
23,6,17.0,14.99,6.99,4385.0,2022,6,14,1,24,14.571428571428571,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,16
23,7,11.0,15.99,11.99,4385.0,2022,6,14,1,24,11.285714285714286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8
23,18,42.0,39.99,34.99,4385.0,2022,6,14,1,24,8.571428571428571,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18
24,1,11.0,15.99,9.99,4336.0,2022,6,14,1,24,7.142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7
24,5,4.0,9.99,7.99,4336.0,2022,6,14,1,24,9.333333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,13
24,10,19.0,14.99,10.99,4336.0,2022,6,14,1,24,11.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,12
24,34,17.0,25.99,20.99,4336.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,36
25,1,8.0,15.99,9.99,4297.0,2022,6,14,1,24,13.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8
25,6,3.0,14.99,6.99,4297.0,2022,6,14,1,24,22.285714285714285,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,19
25,8,66.0,6.99,3.99,4297.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,18
28,7,10.0,15.99,11.99,4092.0,2022,6,14,1,24,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12
28,17,17.0,19.99,13.99,4092.0,2022,6,14,1,24,9.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9
28,24,19.0,19.990000000000002,14.99,4092.0,2022,6,14,1,24,5.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,30
28,31,18.0,8.99,7.989999999999999,4092.0,2022,6,14,1,24,13.142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12
29,29,6.0,19.99,8.99,4011.0,2022,6,14,1,24,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,3
30,6,18.0,14.99,6.989999999999999,3890.0,2022,6,14,1,24,26.428571428571427,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12
30,16,18.0,9.99,2.9899999999999998,3890.0,2022,6,14,1,24,14.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7
31,6,41.0,14.99,6.99,3693.0,2022,6,14,1,24,21.285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
31,8,84.0,6.99,3.99,3693.0,2022,6,14,1,24,19.285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13
31,16,18.0,9.99,2.99,3693.0,2022,6,14,1,24,8.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12
32,6,65.0,14.99,6.99,3574.0,2022,6,14,1,24,10.285714285714286,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4
32,9,3.0,10.99,9.99,3574.0,2022,6,14,1,24,14.857142857142858,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,8
32,25,20.0,2.99,1.99,3574.0,2022,6,14,1,24,10.714285714285714,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24
33,2,16.0,12.99,9.99,3376.0,2022,6,14,1,24,8.142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9
33,4,15.0,12.99,9.99,3376.0,2022,6,14,1,24,5.333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,21
33,31,7.0,8.99,7.99,3376.0,2022,6,14,1,24,8.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15
34,1,5.0,15.99,9.99,3294.0,2022,6,14,1,24,7.857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,10
34,6,24.0,14.99,6.99,3294.0,2022,6,14,1,24,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,4
34,25,131.0,2.99,1.99,3294.0,2022,6,14,1,24,10.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,11
34,27,12.0,4.99,3.99,3294.0,2022,6,14,1,24,8.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12
35,1,8.0,15.99,9.99,3290.0,2022,6,14,1,24,10.285714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8
35,25,14.0,2.99,1.99,3290.0,2022,6,14,1,24,17.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
35,31,74.0,8.99,7.99,3290.0,2022,6,14,1,24,7.428571428571429,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10
35,32,20.0,14.99,11.99,3290.0,2022,6,14,1,24,9.333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7
36,17,12.0,19.99,13.99,3270.0,2022,6,14,1,24,8.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
36,18,4.0,39.99,34.99,3270.0,2022,6,14,1,24,5.142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,16
36,31,6.0,8.99,7.99,3270.0,2022,6,14,1,24,12.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7
37,8,129.0,6.99,3.99,3120.0,2022,6,14,1,24,8.857142857142858,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,11
37,17,7.0,19.99,13.99,3120.0,2022,6,14,1,24,15.285714285714286,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8
37,31,14.0,8.99,7.99,3120.0,2022,6,14,1,24,9.714285714285714,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4
38,7,84.0,15.990000000000002,11.990000000000002,3010.0,2022,6,14,1,24,7.714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11
39,25,40.0,2.99,1.99,2976.0,2022,6,14,1,24,18.285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,6
40,8,61.0,6.99,3.99,2940.0,2022,6,14,1,24,9.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,13
40,31,5.0,8.99,7.99,2940.0,2022,6,14,1,24,7.714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,14
41,6,7.0,14.990000000000002,6.99,2935.0,2022,6,14,1,24,14.142857142857142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,29
41,8,32.0,6.99,3.99,2935.0,2022,6,14,1,24,12.571428571428571,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
41,15,6.0,5.99,3.9900000000000007,2935.0,2022,6,14,1,24,5.714285714285714,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10
41,31,18.0,8.99,7.99,2935.0,2022,6,14,1,24,16.428571428571427,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11
42,29,35.0,19.99,8.99,2909.0,2022,6,14,1,24,14.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7
42,30,9.0,19.99,17.99,2909.0,2022,6,14,1,24,9.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,11
43,16,18.0,9.99,2.99,2906.0,2022,6,14,1,24,11.833333333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6
44,2,4.0,12.99,9.99,2726.0,2022,6,14,1,24,10.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,8
44,8,33.0,6.99,3.9899999999999998,2726.0,2022,6,14,1,24,11.571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,17
44,10,41.0,14.99,10.99,2726.0,2022,6,14,1,24,21.571428571428573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5
44,18,117.0,39.99,34.99,2726.0,2022,6,14,1,24,8.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,24
44,27,24.0,4.99,3.99,2726.0,2022,6,14,1,24,10.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8
45,1,26.0,15.99,9.99,2550.0,2022,6,14,1,24,20.285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,20
45,6,8.0,14.990000000000002,6.99,2550.0,2022,6,14,1,24,9.142857142857142,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54
45,7,15.0,15.990000000000002,11.990000000000002,2550.0,2022,6,14,1,24,10.428571428571429,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11
45,9,0.0,10.99,9.99,2550.0,2022,6,14,1,24,15.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
46,1,11.0,15.99,9.99,2418.0,2022,6,14,1,24,15.714285714285714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
46,6,65.0,14.99,6.99,2418.0,2022,6,14,1,24,18.714285714285715,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4
46,7,15.0,15.99,11.99,2418.0,2022,6,14,1,24,6.857142857142857,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18
47,6,11.0,14.99,6.99,2397.0,2022,6,14,1,24,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,32
47,17,8.0,19.99,13.99,2397.0,2022,6,14,1,24,20.285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5
47,24,24.0,19.99,14.99,2397.0,2022,6,14,1,24,14.142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4
47,31,48.0,8.99,7.989999999999999,2397.0,2022,6,14,1,24,23.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9
47,34,3.0,25.99,20.99,2397.0,2022,6,14,1,24,8.166666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6
48,6,6.0,14.99,6.989999999999999,2274.0,2022,6,14,1,24,11.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
49,6,23.0,14.99,6.99,2226.0,2022,6,14,1,24,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8
49,8,77.0,6.99,3.99,2226.0,2022,6,14,1,24,8.285714285714286,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,11
49,25,23.0,2.99,1.99,2226.0,2022,6,14,1,24,15.857142857142858,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
49,31,51.0,8.99,7.989999999999999,2226.0,2022,6,14,1,24,20.857142857142858,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3
50,7,13.0,15.99,11.99,2218.0,2022,6,14,1,24,9.428571428571429,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6
1,1,27.0,15.990000000000002,9.99,10862.0,2022,6,15,2,24,10.857142857142858,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11
1,20,11.0,24.99,8.99,10862.0,2022,6,15,2,24,6.666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2
1,31,7.0,8.99,7.99,10862.0,2022,6,15,2,24,12.571428571428571,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4
2,1,0.0,15.99,9.99,9911.0,2022,6,15,2,24,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,7
2,2,6.0,12.99,9.99,9911.0,2022,6,15,2,24,18.857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,12
2,15,20.0,5.99,3.99,9911.0,2022,6,15,2,24,9.142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4
2,16,18.0,9.99,2.99,9911.0,2022,6,15,2,24,6.666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9
2,18,38.0,39.99,34.99,9911.0,2022,6,15,2,24,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,8
3,6,21.0,14.99,6.99,8206.0,2022,6,15,2,24,16.428571428571427,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4
3,8,44.0,6.99,3.99,8206.0,2022,6,15,2,24,16.857142857142858,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4
3,17,1.0,19.99,13.99,8206.0,2022,6,15,2,24,11.428571428571429,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17
4,1,2.0,15.99,9.99,8201.0,2022,6,15,2,24,10.428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
4,16,8.0,9.99,2.99,8201.0,2022,6,15,2,24,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,12
6,2,47.0,12.99,9.99,6759.0,2022,6,15,2,24,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5
